station_id,num_bikes_available,num_bikes_available_types,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,is_charging_station,status,name,capacity,lat,lon,timestamp_consulta
231,0,"{'mechanical': 0, 'ebike': 0}",0,16,0,1,1,1,1574868831,False,IN_SERVICE,384 - PLAZA BENITO NAZAR,16,-34.6051305,-58.4458398,2019-11-27 12:37:08.432487-03:00
232,0,"{'mechanical': 0, 'ebike': 0}",0,20,0,1,1,1,1574868982,False,IN_SERVICE,252 - Tamborini,20,-34.5599395,-58.4788904,2019-11-27 12:37:08.432487-03:00
233,2,"{'mechanical': 2, 'ebike': 0}",1,21,0,1,1,1,1574868957,False,IN_SERVICE,389 - Plaza República De Mexico,24,-34.5539765,-58.4360367,2019-11-27 12:37:08.432487-03:00
234,20,"{'mechanical': 20, 'ebike': 0}",0,0,0,1,1,1,1574868845,False,IN_SERVICE,344 - UNIVERSIDAD DI TELLA,20,-34.5483593,-58.4475673,2019-11-27 12:37:08.432487-03:00
235,1,"{'mechanical': 1, 'ebike': 0}",1,22,0,1,1,1,1574868796,False,IN_SERVICE,281 - Villa Urquiza,24,-34.5737764,-58.4868051,2019-11-27 12:37:08.432487-03:00
236,0,"{'mechanical': 0, 'ebike': 0}",0,16,0,1,1,1,1574868993,False,IN_SERVICE,254 - Plaza Rafael Hernandez,16,-34.5623422,-58.4550484,2019-11-27 12:37:08.432487-03:00
238,1,"{'mechanical': 1, 'ebike': 0}",0,23,0,1,1,1,1574868781,False,IN_SERVICE,217 - Cachimayo,24,-34.6365814,-58.4367011,2019-11-27 12:37:08.432487-03:00
239,1,"{'mechanical': 1, 'ebike': 0}",1,18,0,1,1,1,1574868843,False,IN_SERVICE,391 - Plaza República de Ecuador,20,-34.5650089,-58.4201625,2019-11-27 12:37:08.432487-03:00
240,0,"{'mechanical': 0, 'ebike': 0}",1,23,0,1,1,1,1574868828,False,IN_SERVICE,239 - Vidal,24,-34.558137,-58.465559,2019-11-27 12:37:08.432487-03:00
241,0,"{'mechanical': 0, 'ebike': 0}",0,12,0,1,1,1,1574868976,False,IN_SERVICE,348 - Villa del Parque,12,-34.600874,-58.494123,2019-11-27 12:37:08.432487-03:00
242,1,"{'mechanical': 1, 'ebike': 0}",2,17,1,1,1,1,1574868982,False,IN_SERVICE,103 - MALBA,20,-34.5771741,-58.4032162,2019-11-27 12:37:08.432487-03:00
244,0,"{'mechanical': 0, 'ebike': 0}",1,19,0,1,1,1,1574868824,False,IN_SERVICE,266 - Plaza Alfredo Nobel,20,-34.5874735,-58.4842469,2019-11-27 12:37:08.432487-03:00
245,0,"{'mechanical': 0, 'ebike': 0}",0,16,0,1,1,1,1574868938,False,IN_SERVICE,248 - Husares,16,-34.5522044,-58.4431506,2019-11-27 12:37:08.432487-03:00
246,0,"{'mechanical': 0, 'ebike': 0}",0,16,0,1,1,1,1574868871,False,IN_SERVICE,338 - Sucre y Dragones,16,-34.554326,-58.4389256,2019-11-27 12:37:08.432487-03:00
247,0,"{'mechanical': 0, 'ebike': 0}",0,18,0,1,1,1,1574869003,False,IN_SERVICE,282 - Tronador,18,-34.5839895,-58.4666304,2019-11-27 12:37:08.432487-03:00
248,0,"{'mechanical': 0, 'ebike': 0}",0,20,0,1,1,1,1574868857,False,IN_SERVICE,346 - Plaza Zapiola,20,-34.5738411,-58.4742812,2019-11-27 12:37:08.432487-03:00
249,3,"{'mechanical': 3, 'ebike': 0}",1,4,2,1,1,1,1574868999,False,IN_SERVICE,307 - LEONARDO PEREYRA,8,-34.6511776,-58.3887759,2019-11-27 12:37:08.432487-03:00
250,4,"{'mechanical': 4, 'ebike': 0}",1,11,3,1,1,1,1574868853,False,IN_SERVICE,366 - Plaza Diaz Velez,16,-34.6526797,-58.377215,2019-11-27 12:37:08.432487-03:00
251,0,"{'mechanical': 0, 'ebike': 0}",0,20,0,1,1,1,1574868881,False,IN_SERVICE,388 - Plaza Jose C Paz,20,-34.6446224,-58.409772,2019-11-27 12:37:08.432487-03:00
252,0,"{'mechanical': 0, 'ebike': 0}",0,16,5,1,1,1,1574868869,False,IN_SERVICE,331 - PLAZA HERRERA,16,-34.6445163,-58.3762137,2019-11-27 12:37:08.432487-03:00
253,2,"{'mechanical': 2, 'ebike': 0}",0,18,0,1,1,1,1574868792,False,IN_SERVICE,383 - Boedo & Venezuela,20,-34.6172808,-58.4167728,2019-11-27 12:37:08.432487-03:00
254,0,"{'mechanical': 0, 'ebike': 0}",0,16,0,1,1,1,1574868861,False,IN_SERVICE,276 - PRIMERA JUNTA,16,-34.6206836,-58.4415718,2019-11-27 12:37:08.432487-03:00
255,2,"{'mechanical': 2, 'ebike': 0}",0,14,0,1,1,1,1574868785,False,IN_SERVICE,374 - Puan,16,-34.6221889,-58.44855,2019-11-27 12:37:08.432487-03:00
256,0,"{'mechanical': 0, 'ebike': 0}",0,20,0,1,1,1,1574868845,False,IN_SERVICE,209 - PAYSANDU,20,-34.610398,-58.454304,2019-11-27 12:37:08.432487-03:00
257,0,"{'mechanical': 0, 'ebike': 0}",1,23,0,1,1,1,1574868873,False,IN_SERVICE,264 - Plaza Marcos Sastre,24,-34.570829,-58.481233,2019-11-27 12:37:08.432487-03:00
258,0,"{'mechanical': 0, 'ebike': 0}",0,16,0,1,1,1,1574868763,False,IN_SERVICE,336 - La Pampa,16,-34.5655918,-58.4554838,2019-11-27 12:37:08.432487-03:00
259,2,"{'mechanical': 2, 'ebike': 0}",0,14,0,1,1,1,1574868974,False,IN_SERVICE,290 - Club Excursionistas,16,-34.5580469,-58.4434052,2019-11-27 12:37:08.432487-03:00
260,0,"{'mechanical': 0, 'ebike': 0}",0,18,0,1,1,1,1574868875,False,IN_SERVICE,371 - Paseo de las Americas,18,-34.550961,-58.4381142,2019-11-27 12:37:08.432487-03:00
261,0,"{'mechanical': 0, 'ebike': 0}",0,16,0,1,1,1,1574868960,False,IN_SERVICE,272 - Plaza Bruno Giordano,16,-34.616207,-58.4406995,2019-11-27 12:37:08.432487-03:00
262,1,"{'mechanical': 1, 'ebike': 0}",1,14,0,1,1,1,1574868914,False,IN_SERVICE,349 - Plaza Saenz Peña,16,-34.60962,-58.4673963,2019-11-27 12:37:08.432487-03:00
263,0,"{'mechanical': 0, 'ebike': 0}",0,12,0,1,1,1,1574868872,False,IN_SERVICE,270 - PLAZA DEL ANGEL GRIS,12,-34.6217948,-58.4575279,2019-11-27 12:37:08.432487-03:00
264,0,"{'mechanical': 0, 'ebike': 0}",0,16,0,1,1,1,1574868909,False,IN_SERVICE,283 - CNEL. JUAN CRUZ CZETZ,16,-34.5559308,-58.4812325,2019-11-27 12:37:08.432487-03:00
265,2,"{'mechanical': 2, 'ebike': 0}",2,12,0,1,1,1,1574868772,False,IN_SERVICE,361 - Plaza Don Segundo Sombra,16,-34.6418833,-58.450658,2019-11-27 12:37:08.432487-03:00
266,1,"{'mechanical': 1, 'ebike': 0}",0,15,1,1,1,1,1574868983,False,IN_SERVICE,379 - BERG,16,-34.6601336,-58.4287202,2019-11-27 12:37:08.432487-03:00
267,0,"{'mechanical': 0, 'ebike': 0}",0,12,0,1,1,1,1574868972,False,IN_SERVICE,353 - PLAZA VELEZ SARSFIELD,12,-34.6296512,-58.4835484,2019-11-27 12:37:08.432487-03:00
268,0,"{'mechanical': 0, 'ebike': 0}",3,25,0,1,1,1,1574868910,False,IN_SERVICE,399 - GARCIA DEL RIO,28,-34.550293,-58.4764172,2019-11-27 12:37:08.432487-03:00
269,0,"{'mechanical': 0, 'ebike': 0}",0,18,0,1,1,1,1574868785,False,IN_SERVICE,260 - SAN MIGUEL DE GARICOITS,18,-34.577296,-58.457854,2019-11-27 12:37:08.432487-03:00
270,3,"{'mechanical': 3, 'ebike': 0}",0,13,0,1,1,1,1574868783,False,IN_SERVICE,370 - Beauchef,16,-34.640114,-58.43026,2019-11-27 12:37:08.432487-03:00
271,1,"{'mechanical': 1, 'ebike': 0}",0,19,0,1,1,1,1574868991,False,IN_SERVICE,365 - Venancio Flores,20,-34.63008,-58.47426,2019-11-27 12:37:08.432487-03:00
272,0,"{'mechanical': 0, 'ebike': 0}",0,20,0,1,1,1,1574868994,False,IN_SERVICE,347 - PLAZA MALAVER,20,-34.5883744,-58.4668651,2019-11-27 12:37:08.432487-03:00
273,1,"{'mechanical': 1, 'ebike': 0}",0,15,0,1,1,1,1574868997,False,IN_SERVICE,223 - GAINZA,16,-34.61668,-58.4466674,2019-11-27 12:37:08.432487-03:00
274,1,"{'mechanical': 1, 'ebike': 0}",1,22,0,1,1,1,1574868768,False,IN_SERVICE,369 - Ciudad De La Paz,24,-34.5563511,-58.4630428,2019-11-27 12:37:08.432487-03:00
275,0,"{'mechanical': 0, 'ebike': 0}",1,19,0,1,1,1,1574868931,False,IN_SERVICE,256 - PLAZA NORUEGA,20,-34.5622136,-58.4588816,2019-11-27 12:37:08.432487-03:00
276,0,"{'mechanical': 0, 'ebike': 0}",0,16,0,1,1,1,1574868959,False,IN_SERVICE,296 - FREIRE,16,-34.559476,-58.4699652,2019-11-27 12:37:08.432487-03:00
277,2,"{'mechanical': 2, 'ebike': 0}",1,9,0,1,1,1,1574868945,False,IN_SERVICE,292 - PLAZA BOLIVIA,12,-34.5634645,-58.4360367,2019-11-27 12:37:08.432487-03:00
278,0,"{'mechanical': 0, 'ebike': 0}",0,16,0,1,1,1,1574868917,False,IN_SERVICE,233 - MONROE,16,-34.564083,-58.469789,2019-11-27 12:37:08.432487-03:00
279,0,"{'mechanical': 0, 'ebike': 0}",1,19,0,1,1,1,1574868943,False,IN_SERVICE,325 - CASTELLI Y PERON,20,-34.607516,-58.404758,2019-11-27 12:37:08.432487-03:00
280,2,"{'mechanical': 2, 'ebike': 0}",0,22,0,1,1,1,1574867223,False,IN_SERVICE,222 - SIMON BOLIVAR,24,-34.6333113,-58.4494755,2019-11-27 12:37:08.432487-03:00
281,0,"{'mechanical': 0, 'ebike': 0}",0,24,0,1,1,1,1574868935,False,IN_SERVICE,350 - Plaza Irlanda,24,-34.6138773,-58.4583742,2019-11-27 12:37:08.432487-03:00
282,0,"{'mechanical': 0, 'ebike': 0}",0,20,0,1,1,1,1574868984,False,IN_SERVICE,332 - PLAZOLETA PORTUGAL,20,-34.5699743,-58.4562794,2019-11-27 12:37:08.432487-03:00
283,0,"{'mechanical': 0, 'ebike': 0}",0,20,0,1,1,1,1574868909,False,IN_SERVICE,228 - BALDOMERO,20,-34.6355054,-58.456035,2019-11-27 12:37:08.432487-03:00
284,1,"{'mechanical': 1, 'ebike': 0}",1,18,0,1,1,1,1574868914,False,IN_SERVICE,229 - RIGLOS,20,-34.6311092,-58.4350943,2019-11-27 12:37:08.432487-03:00
285,2,"{'mechanical': 2, 'ebike': 0}",0,17,0,1,1,1,1574868779,False,IN_SERVICE,400 - Reserva Ecologica,19,-34.6172122,-58.3561752,2019-11-27 12:37:08.432487-03:00
286,0,"{'mechanical': 0, 'ebike': 0}",0,16,0,1,1,1,1574868892,False,IN_SERVICE,284 - BONIFACIO Y CARABOBO,16,-34.6304712,-58.4551112,2019-11-27 12:37:08.432487-03:00
287,2,"{'mechanical': 2, 'ebike': 0}",0,18,0,1,1,1,1574868928,False,IN_SERVICE,299 - HIDALGO,20,-34.6103343,-58.4409183,2019-11-27 12:37:08.432487-03:00
288,0,"{'mechanical': 0, 'ebike': 0}",0,20,0,1,1,1,1574868885,False,IN_SERVICE,333 - MIRO,20,-34.6404886,-58.4429517,2019-11-27 12:37:08.432487-03:00
289,0,"{'mechanical': 0, 'ebike': 0}",1,23,0,1,1,1,1574868888,False,IN_SERVICE,255 - BARRANCAS DE BELGRANO,24,-34.5597934,-58.4484316,2019-11-27 12:37:08.432487-03:00
290,0,"{'mechanical': 0, 'ebike': 0}",0,20,0,1,1,1,1574868941,False,IN_SERVICE,224 - FERROCARRIL OESTE,20,-34.6186003,-58.4456027,2019-11-27 12:37:08.432487-03:00
291,0,"{'mechanical': 0, 'ebike': 0}",0,16,0,1,1,1,1574868804,False,IN_SERVICE,244 - UADE,16,-34.616985,-58.381621,2019-11-27 12:37:08.432487-03:00
292,1,"{'mechanical': 1, 'ebike': 0}",2,17,0,1,1,1,1574868856,False,IN_SERVICE,355 - PLAZA RICARDO LLERAS,20,-34.634796,-58.378109,2019-11-27 12:37:08.432487-03:00
293,0,"{'mechanical': 0, 'ebike': 0}",0,16,0,1,1,1,1574868939,False,IN_SERVICE,294 - Bonifacio,16,-34.6264943,-58.4324405,2019-11-27 12:37:08.432487-03:00
294,0,"{'mechanical': 0, 'ebike': 0}",0,20,0,1,1,1,1574868965,False,IN_SERVICE,363 - Udaondo,20,-34.5458835,-58.4520062,2019-11-27 12:37:08.432487-03:00
295,0,"{'mechanical': 0, 'ebike': 0}",0,20,0,1,1,1,1574868876,False,IN_SERVICE,392 - Calasanz,20,-34.624802,-58.437683,2019-11-27 12:37:08.432487-03:00
296,0,"{'mechanical': 0, 'ebike': 0}",1,15,0,1,1,1,1574868925,False,IN_SERVICE,293 - PEDERNERA,16,-34.632961,-58.462547,2019-11-27 12:37:08.432487-03:00
297,1,"{'mechanical': 1, 'ebike': 0}",0,15,0,1,1,1,1574868803,False,IN_SERVICE,320 - QUIRNO,16,-34.640978,-58.466118,2019-11-27 12:37:08.432487-03:00
298,2,"{'mechanical': 2, 'ebike': 0}",1,13,0,1,1,1,1574868878,False,IN_SERVICE,271 - Plazoleta 11 de Noviembre,16,-34.634443,-58.463437,2019-11-27 12:37:08.432487-03:00
299,0,"{'mechanical': 0, 'ebike': 0}",2,17,1,1,1,1,1574868856,False,IN_SERVICE,221 - CULPINA,19,-34.631486,-58.466293,2019-11-27 12:37:08.432487-03:00
300,8,"{'mechanical': 8, 'ebike': 0}",6,6,2,1,1,1,1574868929,False,IN_SERVICE,321 - PERITO MORENO,20,-34.650635,-58.4341097,2019-11-27 12:37:08.432487-03:00
301,18,"{'mechanical': 18, 'ebike': 0}",2,0,0,1,1,1,1574868810,False,IN_SERVICE,309 - HOMERO MANZI,20,-34.644841,-58.431785,2019-11-27 12:37:08.432487-03:00
302,1,"{'mechanical': 1, 'ebike': 0}",1,14,0,1,1,1,1574868913,False,IN_SERVICE,340 - PLAZA NUEVA POMPEYA,16,-34.651955,-58.415423,2019-11-27 12:37:08.432487-03:00
303,0,"{'mechanical': 0, 'ebike': 0}",0,20,0,1,1,1,1574868983,False,IN_SERVICE,238 - RIVERA,20,-34.5577145,-58.4626871,2019-11-27 12:37:08.432487-03:00
304,0,"{'mechanical': 0, 'ebike': 0}",1,15,0,1,1,1,1574868873,False,IN_SERVICE,395 - Agronomia II,16,-34.589409,-58.484204,2019-11-27 12:37:08.432487-03:00
305,0,"{'mechanical': 0, 'ebike': 0}",0,16,0,1,1,1,1574868973,False,IN_SERVICE,398 - Rojas,16,-34.612684,-58.44487,2019-11-27 12:37:08.432487-03:00
306,0,"{'mechanical': 0, 'ebike': 0}",0,20,0,1,1,1,1574868818,False,IN_SERVICE,380 - Paysandu y Galicia,20,-34.608465,-58.45585,2019-11-27 12:37:08.432487-03:00
307,0,"{'mechanical': 0, 'ebike': 0}",4,16,1,1,1,1,1574868864,False,IN_SERVICE,358 - Plaza Almirante Brown,20,-34.6451626,-58.365323,2019-11-27 12:37:08.432487-03:00
308,0,"{'mechanical': 0, 'ebike': 0}",0,20,0,1,1,1,1574868897,False,IN_SERVICE,251 - Solar de la Abadía,20,-34.567639,-58.436847,2019-11-27 12:37:08.432487-03:00
309,5,"{'mechanical': 5, 'ebike': 0}",1,14,4,1,1,1,1574868917,False,IN_SERVICE,298 - IRALA,20,-34.6350001,-58.367059,2019-11-27 12:37:08.432487-03:00
310,0,"{'mechanical': 0, 'ebike': 0}",1,15,1,1,1,1,1574868830,False,IN_SERVICE,356 - Plaza Sergio Karakachoff,16,-34.63819,-58.37747,2019-11-27 12:37:08.432487-03:00
311,11,"{'mechanical': 11, 'ebike': 0}",0,9,0,1,1,1,1574868916,False,IN_SERVICE,213 - Hospital Alvear,20,-34.5972098,-58.47421143,2019-11-27 12:37:08.432487-03:00
312,4,"{'mechanical': 4, 'ebike': 0}",0,16,0,1,1,1,1574868980,False,IN_SERVICE,311 - CONCORDIA,20,-34.629028,-58.4769111,2019-11-27 12:37:08.432487-03:00
313,0,"{'mechanical': 0, 'ebike': 0}",0,20,0,1,1,1,1574868778,False,IN_SERVICE,291 - UNIVERSIDAD DE BELGRANO,20,-34.565003,-58.4449536,2019-11-27 12:37:08.432487-03:00
314,0,"{'mechanical': 0, 'ebike': 0}",0,16,0,1,1,1,1574868959,False,IN_SERVICE,212 - SOR JUANA,16,-34.61047,-58.4602399,2019-11-27 12:37:08.432487-03:00
316,0,"{'mechanical': 0, 'ebike': 0}",0,16,0,1,1,1,1574868978,False,IN_SERVICE,205 - SAN MARTIN,16,-34.605638,-58.4533609,2019-11-27 12:37:08.432487-03:00
317,0,"{'mechanical': 0, 'ebike': 0}",0,20,0,1,1,1,1574868845,False,IN_SERVICE,220 - GIRIBONE,20,-34.5797368,-58.4578146,2019-11-27 12:37:08.432487-03:00
318,0,"{'mechanical': 0, 'ebike': 0}",0,20,0,1,1,1,1574868799,False,IN_SERVICE,285 - ESPINOSA,20,-34.603935,-58.45732,2019-11-27 12:37:08.432487-03:00
319,0,"{'mechanical': 0, 'ebike': 0}",2,18,0,1,1,1,1574868906,False,IN_SERVICE,329 - PASO Y LAVALLE,20,-34.6036,-58.4036,2019-11-27 12:37:08.432487-03:00
320,0,"{'mechanical': 0, 'ebike': 0}",2,18,0,1,1,1,1574868940,False,IN_SERVICE,364 - Carranza Y Gorriti,20,-34.584063,-58.440137,2019-11-27 12:37:08.432487-03:00
321,1,"{'mechanical': 1, 'ebike': 0}",0,15,0,1,1,1,1574868864,False,IN_SERVICE,246 - EDUARDO OLIVERA,16,-34.561851,-58.444754,2019-11-27 12:37:08.432487-03:00
322,0,"{'mechanical': 0, 'ebike': 0}",1,19,0,1,1,1,1574868824,False,IN_SERVICE,289 - MONTAÑESES,20,-34.5513269,-58.4541858,2019-11-27 12:37:08.432487-03:00
323,0,"{'mechanical': 0, 'ebike': 0}",0,24,0,1,1,1,1574869005,False,IN_SERVICE,240 - ECHEVERRIA,24,-34.565275,-58.459401,2019-11-27 12:37:08.432487-03:00
324,0,"{'mechanical': 0, 'ebike': 0}",1,15,0,1,1,1,1574868861,False,IN_SERVICE,280 - JURAMENTO,16,-34.578933,-58.4840556,2019-11-27 12:37:08.432487-03:00
325,0,"{'mechanical': 0, 'ebike': 0}",0,16,0,1,1,1,1574868941,False,IN_SERVICE,342 - SAENZ,16,-34.645252,-58.416547,2019-11-27 12:37:08.432487-03:00
326,0,"{'mechanical': 0, 'ebike': 0}",4,16,0,1,1,1,1574868813,False,IN_SERVICE,343 - POMAR,20,-34.6411734,-58.4202266,2019-11-27 12:37:08.432487-03:00
327,0,"{'mechanical': 0, 'ebike': 0}",2,14,0,1,1,1,1574868781,False,IN_SERVICE,341 - TILCARA,16,-34.654386,-58.419928,2019-11-27 12:37:08.432487-03:00
328,0,"{'mechanical': 0, 'ebike': 0}",2,14,0,1,1,1,1574868962,False,IN_SERVICE,043 - Plaza Houssay,16,-34.598549,-58.397354,2019-11-27 12:37:08.432487-03:00
329,0,"{'mechanical': 0, 'ebike': 0}",0,20,0,1,1,1,1574868998,False,IN_SERVICE,100 - Plaza Gurruchaga,20,-34.5931053,-58.4351681,2019-11-27 12:37:08.432487-03:00
330,3,"{'mechanical': 3, 'ebike': 0}",0,13,0,1,1,1,1574868876,False,IN_SERVICE,148 - Paternal,16,-34.6008267,-58.4699818,2019-11-27 12:37:08.432487-03:00
332,0,"{'mechanical': 0, 'ebike': 0}",0,16,0,1,1,1,1574868784,False,IN_SERVICE,202 - Nogoya Y Argerich,16,-34.602133,-58.490891,2019-11-27 12:37:08.432487-03:00
333,0,"{'mechanical': 0, 'ebike': 0}",1,19,0,1,1,1,1574868810,False,IN_SERVICE,203 - Beiro,20,-34.6004332,-58.5036238,2019-11-27 12:37:08.432487-03:00
335,0,"{'mechanical': 0, 'ebike': 0}",0,20,0,1,1,1,1574868782,False,IN_SERVICE,206 - Galicia,20,-34.615852,-58.470907,2019-11-27 12:37:08.432487-03:00
